Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
9,F-026,564525,2016,Ford,T250 Vans,"",WHITE,153563,No,"",2026-08-28,F
44,F-029,564595,2021,Chevrolet,Silverado 1500,CUSTO,GRAY,88665,Yes,3.0,2026-08-28,F
20,F-033,561821,2013,Kia,Sportage,EX,SILVER,160852,No,"",2026-08-28,F
10,F-035,564643,2013,Freightliner,N/A NULL,"",BLUE,126820,No,"",2026-08-28,F
40,F-049,562815,2012,Chevrolet,Tahoe,LTZ,WHITE,153575,Yes,3.4,2026-08-28,F
39,F-050,562673,2021,Ford,Explorer,ST,BLACK,62308,Yes,4.4,2026-08-28,F
40,F-063,562684,2020,Ford,Expedition,XLT,BLUE,88109,Yes,3.8,2026-08-28,F
40,F-066,561960,2023,Mazda,Mazda3,SEDAN 2.5 S P,GRAY,58147,Yes,3.9,2026-08-28,F
36,F-068,563596,2021,Mercedes-Benz,GLC,300 SUV,BLACK,78132,Yes,3.5,2026-08-28,F
38,F-069,561872,2021,Mazda,CX-5,GRAND TOURING R,GRAY,62379,Yes,3.9,2026-08-28,F
41,F-084,563213,2024,Toyota,Camry,HYBRID SE,BLACK,54292,Yes,3.7,2026-08-28,F
22,F-085,562428,2015,Toyota,Camry,HYBRID XLE,SILVER,125065,No,"",2026-08-28,F
22,F-088,564097,2021,Chevrolet,Traverse,LT CLOTH,GRAY,100124,No,"",2026-08-28,F
34,F-091,564108,2025,Subaru,Forester,TOURING,BLACK,6195,Yes,5.0,2026-08-28,F
38,F-092,561924,2021,Subaru,Forester,SPORT,SILVER,77408,Yes,4.3,2026-08-28,F
42,F-093,563656,2023,Honda,Civic,HATCHBACK LX,BLACK,34825,Yes,3.0,2026-08-28,F
32,F-098,564093,2026,Subaru,Forester,LIMITED,SILVER,4971,Yes,4.4,2026-08-28,F
22,F-111,562554,2017,Nissan,Titan XD,SL,GRAY,88900,No,"",2026-08-28,F
22,F-112,564150,2017,GMC,Yukon,SLT,BLACK,101590,Yes,"",2026-08-28,F
40,F-122,565172,2010,Ford,F150,XL,WHITE,156473,Yes,3.7,2026-08-28,F
35,F-125,564325,2014,Nissan,Versa,SV,GRAY,99342,Yes,3.0,2026-08-28,F
42,F-126,564319,2012,Mercedes-Benz,C Class,C 250 SPORT,GOLD,132508,Yes,3.0,2026-08-28,F
40,F-135,565181,2010,Ford,Expedition EL,XLT,BROWN,111731,Yes,4.5,2026-08-28,F
39,F-140,562319,2016,Jeep,Renegade,Trailhawk,YELLOW,88268,Yes,3.5,2026-08-28,F
40,F-151,564260,2010,Toyota,Corolla,S,BLACK,98222,Yes,3.0,2026-08-28,F
34,F-167,560824,2026,INFINITI,QX60,Autograph,GREEN,5769,Yes,4.9,2026-08-28,F
40,F-168,564839,2020,Toyota,Tundra,SR,BLACK,47394,Yes,3.7,2026-08-28,F
34,F-169,563880,2025,Toyota,RAV4,Hybrid XLE,WHITE,14239,Yes,4.4,2026-08-28,F
22,F-170,563876,2018,Honda,Civic,SEDAN LX,SILVER,143448,No,"",2026-08-28,F
41,F-177,556319,2018,Ford,Expedition,Limited,BLACK,101885,Yes,3.9,2026-08-28,F
40,F-179,560826,2019,Kia,Soul,BASE,GRAY,70904,Yes,3.1,2026-08-28,F
37,F-180,556294,2024,Chevrolet,Malibu,LT,GRAY,40011,Yes,3.0,2026-08-28,F
22,F-183,556239,2007,Chevrolet,Silverado 2500,2500HD LTZ,BROWN,163124,No,"",2026-08-28,F
22,F-184,561218,2014,Ford,Mustang,V6 PREMIUM,BLACK,179075,No,"",2026-08-28,F
41,F-185,564458,2019,Land Rover,Range Rover,"",BLACK,80707,Yes,3.9,2026-08-28,F
22,F-187,563058,2019,GMC,Yukon XL,DENALI,WHITE,156024,No,"",2026-08-28,F
22,F-188,560834,2014,Subaru,Forester,2.5i,SILVER,152253,No,"",2026-08-28,F
34,F-189,564534,2025,BMW,X5,xDrive50e,GRAY,30112,Yes,4.5,2026-08-28,F
23,F-191,564462,2012,Ford,F-550 CHASSIS XL,"",WHITE,280213,No,"",2026-08-28,F
23,F-192,564659,2015,Chevrolet,Trax,LT,RED,127305,No,"",2026-08-28,F
37,F-196,564837,2025,Honda,HR-V,Sport,BLACK,11095,Yes,3.5,2026-08-28,F
43,F-198,565099,2022,Porsche,Cayenne,COUPE,WHITE,80606,Yes,3.3,2026-08-28,F
40,F-204,564222,2022,Kia,Sorento,LX,GRAY,64845,Yes,4.2,2026-08-28,F
22,F-205,564223,2017,Subaru,Outback,Limited,GRAY,145029,No,"",2026-08-28,F
45,F-208,564057,2018,Cadillac,ATS,SEDAN LUXURY,BLUE,96241,Yes,3.0,2026-08-28,F
36,F-210,555869,2022,Honda,Odyssey,Elite,GRAY,38134,Yes,3.8,2026-08-28,F
23,F-212,562364,2016,Mercedes-Benz,C-Class,"",GRAY,103192,No,"",2026-08-28,F
22,F-213,562390,2019,Chevrolet,Cruze,LS,SILVER,120580,No,"",2026-08-28,F
32,F-214,560913,2022,Kia,Forte,LXS,RED,30766,Yes,4.3,2026-08-28,F
35,F-215,555996,2021,Land Rover,Range Rover Velar,S,GRAY,46983,Yes,4.2,2026-08-28,F
45,F-226,557759,2019,Acura,MDX,W/TECHNOLOGY PKG,WHITE,96673,Yes,3.0,2026-08-28,F
6,F-227,562635,2010,Ford,F150,XL,WHITE,231136,No,"",2026-08-28,F
22,F-243,565175,2000,Mercedes-Benz,E Class,4DR SDN 3.2L,TAN,136164,No,"",2026-08-28,F
40,F-251,561954,2016,Toyota,Camry,SE,SILVER,103074,Yes,3.0,2026-08-28,F
22,F-280,563989,2021,Ford,Bronco Sport,BIG BEN,WHITE,40380,No,"",2026-08-28,F
23,F-281,565190,2017,Honda,Accord,SEDAN SPORT S,WHITE,186016,No,"",2026-08-28,F
31,G-019,564496,2023,Volvo,C40,RECHARGE PURE EL,WHITE,31311,Yes,4.8,2026-08-28,G
33,G-021,563535,2026,Subaru,Forester,PREMIUM,GRAY,3757,Yes,4.9,2026-08-28,G
0,O-004,565436,2020,Chevrolet,Sonic,LT,RED,98560,No,"",2026-08-28,O
40,X-005,562112,2012,GMC,Terrain,SLE-1,GRAY,124183,Yes,0.5,2026-08-28,X
36,X-012,562850,2015,Mercedes-Benz,CLA Class,"",WHITE,114190,Yes,0.5,2026-08-28,X
40,X-013,558482,2024,Mitsubishi,Mirage G4,SE,SILVER,19931,Yes,0.5,2026-08-28,X
32,X-014,560773,2014,Chevrolet,Silverado 1500,LT,SILVER,181633,Yes,2.2,2026-08-28,X
41,X-018,562420,2015,Ram,1500,BIG HORN,SILVER,187849,Yes,0.5,2026-08-28,X
39,X-030,560330,2017,Jeep,Renegade,Limited,WHITE,121734,Yes,1.1,2026-08-28,X
0,X-068,564413,2018,Genesis,G80,3.8L,WHITE,76736,No,"",2026-08-28,X
10,X-077,539096,2023,Jeep,Grand Cherokee,SUMMI,SILVER,1,No,"",2026-08-28,X
9,X-083,562761,2018,Chevrolet,Cruze,Premier,RED,157209,No,"",2026-08-28,X
6,X-085,558921,2017,Honda,Civic,SEDAN EX-L,BLUE,70366,No,"",2026-08-28,X
41,X-095,563363,2021,Ford,F150,XLT,BLACK,106530,Yes,3.3,2026-08-28,X
9,X-102,564896,2017,GMC,Sierra 2500,2500HD DENALI,WHITE,304075,No,"",2026-08-28,X
